sha256,keep,delete,keep_split,delete_split,keep_class,delete_class,class_conflict,cross_split
6092232ffccfa9ef128d6e0d101038c9743a8baefcdabf1c8129d113daaf4d7a,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1187.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3633_ARS.jpg,train,train,class13,class22,True,False
629c38f80a9b0d69c7f586cfd105f613bc6a5157dae10d124d09041e4b197b4a,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1188.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1540.jpg,train,train,class13,class2,True,False
d060cd3039f5561cdf1ec6c6c4f9988df6043753111010462e369235ec444ef6,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1189.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1541.jpg,train,train,class13,class2,True,False
d060cd3039f5561cdf1ec6c6c4f9988df6043753111010462e369235ec444ef6,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1189.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3634.jpg,train,train,class13,class22,True,False
3a41fead8498e5eb71a7cc2db2c20f16cf54deac12109a82fc7b2af31fb0f770,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1190_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1542_ARS.jpg,train,train,class13,class2,True,False
bd4167e8753871ea2720ca729b45318444fab8dbc5d6f6bebb950547d63daa05,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1191.jpg,data/carbonate_1223/PPL-1223/train/class3/Breccia.135.jpg,train,train,class13,class3,True,False
c9759f9ea9b114c1ebca75af45278ac655a552db0121788c5f5a1fd6c9ca326b,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1193_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1544_ARS.jpg,train,train,class13,class2,True,False
bbbe16e014c07914e69c42e1e31d44c1a5e5bca01f3808dc3142f4977ebca0de,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1196.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3635.jpg,train,train,class13,class22,True,False
b79331948796d542e8059656d205170edd9e262d20003002e4851c08d911de31,data/carbonate_1223/PPL-1223/val/class10/Fracture.127_ARS.jpg,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1197_ARS.jpg,val,train,class10,class13,True,True
b79331948796d542e8059656d205170edd9e262d20003002e4851c08d911de31,data/carbonate_1223/PPL-1223/val/class10/Fracture.127_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1549_ARS.jpg,val,train,class10,class2,True,True
f6ffbea1518f7903203c40ba2d5660bb9fc40d1742e5a1b7f95ae9c8a8701d0d,data/carbonate_1223/PPL-1223/val/class2/Bioclastics.607.jpg,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1199.jpg,val,train,class2,class13,True,True
973ebb0126ee174034e437fb87c2e50613c35ae85866d8440a85a0c23a76dc76,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1201_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1551_ARS.jpg,train,train,class13,class2,True,False
973ebb0126ee174034e437fb87c2e50613c35ae85866d8440a85a0c23a76dc76,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1201_ARS.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3636_ARS.jpg,train,train,class13,class22,True,False
68da79143ab827b8064ca2460a220147f3314b4e771f704826315de1a730107c,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1203.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1552.jpg,train,train,class13,class2,True,False
68da79143ab827b8064ca2460a220147f3314b4e771f704826315de1a730107c,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1203.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3637.jpg,train,train,class13,class22,True,False
8dd6ba1c198ddf95c7699e388d8808f19c7d0b432e180992e34c980098b0cebf,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1204.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1553.jpg,train,train,class13,class2,True,False
8dd6ba1c198ddf95c7699e388d8808f19c7d0b432e180992e34c980098b0cebf,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1204.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3638.jpg,train,train,class13,class22,True,False
953a58db5adc4d511919c610b9ae98e1d3ec16e79ef9bbc612dd60464b14836b,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1205_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1554_ARS.jpg,train,train,class13,class2,True,False
a12056a37980228a8e961f1030986bbeba21be9068a3494b71339fc5b0beb305,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1206_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1555_ARS.jpg,train,train,class13,class2,True,False
0dc3a95358fe491dde81b1a5f0686d95de4167ea0c598dcd16f1071b6dff48a6,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1207_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1560.jpg,train,train,class13,class2,True,False
7c74e7806fcae417e107f70919113a6ff27d8352b21a7bf1c20212375f826b9c,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1208_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1561_ARS.jpg,train,train,class13,class2,True,False
7c74e7806fcae417e107f70919113a6ff27d8352b21a7bf1c20212375f826b9c,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1208_ARS.jpg,data/carbonate_1223/PPL-1223/train/class20/Stylolite.363_ARS.jpg,train,train,class13,class20,True,False
4b4f18edcf2ad4caaa3b45fef539b758ff36002ca86ce0f7b0ea049e479dbfb5,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1209_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1562_ARS.jpg,train,train,class13,class2,True,False
43569c4f63c12cd591b709909bff400e42dbecccc722271506f64651b7697e12,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1211.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1564_ARS.jpg,train,train,class13,class2,True,False
c9e005bb7f583ca02d0f2791da0f763c1c1bbdf3bfddf45615c788c7d4d4dea0,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1212_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1565_ARS.jpg,train,train,class13,class2,True,False
9b37fa2c2289f32cc173cc2cada0cb24759dad50f2af078760ab7bc3a6ca06d7,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1214_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1566_ARS.jpg,train,train,class13,class2,True,False
f7409223311a2f420d51ba7c84300efb91651ae5f12d5d7068bd9ef68fcdc936,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1216_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1568.jpg,train,train,class13,class2,True,False
f7409223311a2f420d51ba7c84300efb91651ae5f12d5d7068bd9ef68fcdc936,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1216_ARS.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3640_ARS.jpg,train,train,class13,class22,True,False
6571c023abb7e3eff2d16b9470c5b908b9f84a7d1cfaba3732bcd0cb509d4144,data/carbonate_1223/PPL-1223/val/class2/Bioclastics.609.jpg,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1220.jpg,val,train,class2,class13,True,True
6571c023abb7e3eff2d16b9470c5b908b9f84a7d1cfaba3732bcd0cb509d4144,data/carbonate_1223/PPL-1223/val/class2/Bioclastics.609.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3645.jpg,val,train,class2,class22,True,True
4cb5fbe1ecc76bee0bd3260c296aa11b96f485eae3f2a95aa8b8794201166e64,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1222.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1574.jpg,train,train,class13,class2,True,False
4cb5fbe1ecc76bee0bd3260c296aa11b96f485eae3f2a95aa8b8794201166e64,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1222.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3647.jpg,train,train,class13,class22,True,False
093c9ee78911cec0db790ec5c0a9adb6333587fdce14025cbb1118f8cca208c8,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1223.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3648_ARS.jpg,train,train,class13,class22,True,False
c565af6a96278663d9e31125b8a5fcefbbdd5175c241af3edac28b84d34bc5f3,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1226.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1576.jpg,train,train,class13,class2,True,False
1611ebb6fa655f998ed61620b54d0e4b6b54db95fcc347405763f0a71e5e1ab2,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1227_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1577_ARS.jpg,train,train,class13,class2,True,False
1611ebb6fa655f998ed61620b54d0e4b6b54db95fcc347405763f0a71e5e1ab2,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1227_ARS.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3650_ARS.jpg,train,train,class13,class22,True,False
5760716fc7cb024bd65a16e269be3e966db73777855a3f64c29ae15b8ee9f70c,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1228_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1579_ARS.jpg,train,train,class13,class2,True,False
23fa894958230bbaca49be06b565751f4ed376001033958996aabd4027a31a2a,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1229.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1581.jpg,train,train,class13,class2,True,False
23fa894958230bbaca49be06b565751f4ed376001033958996aabd4027a31a2a,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1229.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3651.jpg,train,train,class13,class22,True,False
a1da2d392d79fcaa0ec70666ed5a75e2f2146f39694e95130c93ecf6053335fc,data/carbonate_1223/PPL-1223/val/class2/Bioclastics.613.jpg,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1232.jpg,val,train,class2,class13,True,True
a1da2d392d79fcaa0ec70666ed5a75e2f2146f39694e95130c93ecf6053335fc,data/carbonate_1223/PPL-1223/val/class2/Bioclastics.613.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3652.jpg,val,train,class2,class22,True,True
a8e87a3486327dab2bc56f3d709a7fb4380323aece46f0c97f0bec90709d7aa6,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1233_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1585_ARS.jpg,train,train,class13,class2,True,False
0f2b3c5eb435994f5f5c63c40be8e0e2131a8e0d33395f1c7ef8f7d9edc38015,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1234_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1586_ARS.jpg,train,train,class13,class2,True,False
a98aa711501ce33702e2a5e383cc22ba0f7704ce764ced5661385cf8ede21575,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1235.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1587.jpg,train,train,class13,class2,True,False
a98aa711501ce33702e2a5e383cc22ba0f7704ce764ced5661385cf8ede21575,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1235.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3653.jpg,train,train,class13,class22,True,False
e2c67e62991ed61bfb739fd582211511fb9f000f18a6c8edd626f43ddc8c8744,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1238_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1589_ARS.jpg,train,train,class13,class2,True,False
c887c4dcbd73929b6701adbb1d8caa8ccaf983381583345d909c95c886957383,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1239.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1592.jpg,train,train,class13,class2,True,False
c887c4dcbd73929b6701adbb1d8caa8ccaf983381583345d909c95c886957383,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1239.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3656.jpg,train,train,class13,class22,True,False
65267b417d60c00940d159aaac991f24d5e1d1d28da44d8b291a0232347c5dd0,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1240_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1593_ARS.jpg,train,train,class13,class2,True,False
b91e2358510fdc818d5a22c63741c3d53b72aad3301ffdc8c6d60bfd200b15ce,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1241_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1594_ARS.jpg,train,train,class13,class2,True,False
b91e2358510fdc818d5a22c63741c3d53b72aad3301ffdc8c6d60bfd200b15ce,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1241_ARS.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3657_ARS.jpg,train,train,class13,class22,True,False
f6c85e17c8c276f90b1586a85b4abd3d9ee57ce31fa1788f2b5c0cb251ede365,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1243.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1596.jpg,train,train,class13,class2,True,False
f6c85e17c8c276f90b1586a85b4abd3d9ee57ce31fa1788f2b5c0cb251ede365,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1243.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3659.jpg,train,train,class13,class22,True,False
0ed006365d782847135f8a8939aac2a5bdea918e34d740ece78f9199b6659b8c,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1245_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1597_ARS.jpg,train,train,class13,class2,True,False
0ed006365d782847135f8a8939aac2a5bdea918e34d740ece78f9199b6659b8c,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1245_ARS.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3660_ARS.jpg,train,train,class13,class22,True,False
cd949bb192fa92ae9aa5a0dbec04b9d3fe98ccc090c03038f2581f3afb2fe6e0,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1246_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1598_ARS.jpg,train,train,class13,class2,True,False
cd949bb192fa92ae9aa5a0dbec04b9d3fe98ccc090c03038f2581f3afb2fe6e0,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1246_ARS.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3661_ARS.jpg,train,train,class13,class22,True,False
20e1fb0177646555d5e8092502e2c98690ed10b92b4278cf5b9de81f9ea8040f,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1248_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1599_ARS.jpg,train,train,class13,class2,True,False
20e1fb0177646555d5e8092502e2c98690ed10b92b4278cf5b9de81f9ea8040f,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1248_ARS.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3662_ARS.jpg,train,train,class13,class22,True,False
28b56282fa5783c0a029fc3ac3ef9019abe80c8fdaaa41fd3d9ffabab0a51cbf,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1249.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1601.jpg,train,train,class13,class2,True,False
275fe82015c293c573b2bdd8c350bb0740d734c37dd5e1ee56b1060fceee256b,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1250.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1603.jpg,train,train,class13,class2,True,False
275fe82015c293c573b2bdd8c350bb0740d734c37dd5e1ee56b1060fceee256b,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1250.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3663.jpg,train,train,class13,class22,True,False
fc2fcef537cfee0e995f639ffd83b33e9d06f774a5d5d2eb586351786d71552c,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1251.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1605.jpg,train,train,class13,class2,True,False
0d3e3a30d6141bf07e95e794682f1d12d9a3d270b22adc94cde03505daadb62c,data/carbonate_1223/PPL-1223/val/class2/Bioclastics.615.jpg,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1252.jpg,val,train,class2,class13,True,True
0d3e3a30d6141bf07e95e794682f1d12d9a3d270b22adc94cde03505daadb62c,data/carbonate_1223/PPL-1223/val/class2/Bioclastics.615.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3667.jpg,val,train,class2,class22,True,True
ec3258b727d38f20af3beb4e1d1c3026a60ae39cd306878de48b3c883cf376d5,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1253.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1606.jpg,train,train,class13,class2,True,False
ec3258b727d38f20af3beb4e1d1c3026a60ae39cd306878de48b3c883cf376d5,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1253.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3668.jpg,train,train,class13,class22,True,False
03dca1737b2938d745275291619ad6764b4f5945423848c5486bae4ceee9a381,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1257.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1609.jpg,train,train,class13,class2,True,False
03dca1737b2938d745275291619ad6764b4f5945423848c5486bae4ceee9a381,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1257.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3670.jpg,train,train,class13,class22,True,False
c70f2ba405561c5afef4d8ed97ce296c1035ffd0682dc964e996d3e42a90090a,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1259_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1610_ARS.jpg,train,train,class13,class2,True,False
c70f2ba405561c5afef4d8ed97ce296c1035ffd0682dc964e996d3e42a90090a,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1259_ARS.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3671_ARS.jpg,train,train,class13,class22,True,False
b57dd14d2ade4cd84c2653884bd38a802f05da62c8183578254565d39f8cb1ac,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1260.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1611.jpg,train,train,class13,class2,True,False
b57dd14d2ade4cd84c2653884bd38a802f05da62c8183578254565d39f8cb1ac,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1260.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3672.jpg,train,train,class13,class22,True,False
b9f53849dcc47407d3028075bf7f897dd31f4276269cc3a917191651dee4b152,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1261.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1612.jpg,train,train,class13,class2,True,False
b9f53849dcc47407d3028075bf7f897dd31f4276269cc3a917191651dee4b152,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1261.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3673.jpg,train,train,class13,class22,True,False
e81d92759b5aadb505089e16139aa2c036fd2a7db0933f08e7d5b36fc1e16057,data/carbonate_1223/PPL-1223/val/class2/Bioclastics.618_ARS.jpg,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1263_ARS.jpg,val,train,class2,class13,True,True
e81d92759b5aadb505089e16139aa2c036fd2a7db0933f08e7d5b36fc1e16057,data/carbonate_1223/PPL-1223/val/class2/Bioclastics.618_ARS.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3675_ARS.jpg,val,train,class2,class22,True,True
1f21f52037cbaebb154865a9c5ed31ac3df53f2944b8382d138a1c545771d277,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1264.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1615.jpg,train,train,class13,class2,True,False
b2b43a64ef069719fe9799cd6691832d62cb83d6829af36c75b4d7253e1ff071,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1265_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1616_ARS.jpg,train,train,class13,class2,True,False
172288df71c65f496af62efd85743fc67699dab0de90de4555776e7fc80adcc5,data/carbonate_1223/PPL-1223/val/class2/Bioclastics.619_ARS.jpg,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1266_ARS.jpg,val,train,class2,class13,True,True
ba6e4ce44b2ee2fefe4f693c919a2f78a30c999a2fe240a2d5e93b5e5ad278a3,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1267.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1618.jpg,train,train,class13,class2,True,False
ba6e4ce44b2ee2fefe4f693c919a2f78a30c999a2fe240a2d5e93b5e5ad278a3,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1267.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3678.jpg,train,train,class13,class22,True,False
02a90bedcaff213dd5b327b380363ec9fc932d417a3004b277e696b232628501,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1268_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1619_ARS.jpg,train,train,class13,class2,True,False
02a90bedcaff213dd5b327b380363ec9fc932d417a3004b277e696b232628501,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1268_ARS.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3679_ARS.jpg,train,train,class13,class22,True,False
4e65a40ebf4ecaf0c9ec4ae641079cea74f56af529ee1a1b6a44fc061ece4d66,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1270.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1620.jpg,train,train,class13,class2,True,False
3ac20bdb6e73941d85f15814ab3a85dc263a3c8ee1e190d673a6fb93aeb3b1b3,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1271_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1621_ARS.jpg,train,train,class13,class2,True,False
3ac20bdb6e73941d85f15814ab3a85dc263a3c8ee1e190d673a6fb93aeb3b1b3,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1271_ARS.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3680_ARS.jpg,train,train,class13,class22,True,False
249ab8d7be3c9d057050ea95d511b0073c33028f4a99c684ba083934a8355073,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1272.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1622.jpg,train,train,class13,class2,True,False
bd0d5b24de74912ce2c92d442badf2961d86f5f6db4d575edea250e66c3765a3,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1274_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1625_ARS.jpg,train,train,class13,class2,True,False
aa61896f8b7948da938f7bf0132e4b60fe6a85d98bac491813b12c2a8a0bcc4e,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1275_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1628_ARS.jpg,train,train,class13,class2,True,False
aa61896f8b7948da938f7bf0132e4b60fe6a85d98bac491813b12c2a8a0bcc4e,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1275_ARS.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3681_ARS.jpg,train,train,class13,class22,True,False
b6e54115c509da8fabda140084e8ea5edf1411edee8f1cba1776ac84e1f267e4,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1276_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1629_ARS.jpg,train,train,class13,class2,True,False
b6e54115c509da8fabda140084e8ea5edf1411edee8f1cba1776ac84e1f267e4,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1276_ARS.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3682_ARS.jpg,train,train,class13,class22,True,False
7f3074d92ec31882ad810b4c0cd450beae336056c8a1c0028e23c1a8f1857fe2,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1277_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1630_ARS.jpg,train,train,class13,class2,True,False
db4dfd5ab17f64dd22495510fe6837f8305efc9262a93dff4ad87f76c449b1e3,data/carbonate_1223/PPL-1223/val/class2/Bioclastics.621.jpg,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1278.jpg,val,train,class2,class13,True,True
db4dfd5ab17f64dd22495510fe6837f8305efc9262a93dff4ad87f76c449b1e3,data/carbonate_1223/PPL-1223/val/class2/Bioclastics.621.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3683.jpg,val,train,class2,class22,True,True
0b66e193bbe13db32d6982ac89dce4e8938ec13cd87b806190cd5f0f9a9ab6d2,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1279.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1634.jpg,train,train,class13,class2,True,False
0b66e193bbe13db32d6982ac89dce4e8938ec13cd87b806190cd5f0f9a9ab6d2,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1279.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3684.jpg,train,train,class13,class22,True,False
8156068921e2a957e82b4d0196b24ae4ecb9abf34de0e0000145b664986e248b,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1281_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1636_ARS.jpg,train,train,class13,class2,True,False
8156068921e2a957e82b4d0196b24ae4ecb9abf34de0e0000145b664986e248b,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1281_ARS.jpg,data/carbonate_1223/PPL-1223/train/class22/Vug.3685_ARS.jpg,train,train,class13,class22,True,False
8493469292494ad7bbad2cd0efe7024c789de1327e7926a6bccb8d7a1bb8ed8f,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1282.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1637.jpg,train,train,class13,class2,True,False
f3abc8f9446dd9d5a7cceee15455d6671a66ef98327361a0e7982ac3188de8f6,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1283_ARS.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1638_ARS.jpg,train,train,class13,class2,True,False
0e5e8998aee715e423e76d98ccb3ee6900aeb4b75f4d85c884cce2250ba7d4c7,data/carbonate_1223/PPL-1223/val/class10/Fracture.130.jpg,data/carbonate_1223/PPL-1223/train/class13/Micritic_limestone.1284.jpg,val,train,class10,class13,True,True
0e5e8998aee715e423e76d98ccb3ee6900aeb4b75f4d85c884cce2250ba7d4c7,data/carbonate_1223/PPL-1223/val/class10/Fracture.130.jpg,data/carbonate_1223/PPL-1223/train/class2/Bioclastics.1639_ARS.jpg,val,train,class10,class2,True,True
